iter	Passed	Remaining
3388	2087	992
3389	2089	992
3390	2089	991
3391	2090	990
3392	2091	990
3393	2091	989
3394	2092	989
3395	2092	988
3396	2093	987
3397	2093	987
3398	2094	986
3399	2094	985
3400	2095	985
3401	2096	984
3402	2097	984
3403	2097	983
3404	2098	982
3405	2098	982
3406	2099	981
3407	2099	980
3408	2100	980
3409	2101	979
3410	2101	979
3411	2102	978
3412	2102	977
3413	2103	977
3414	2103	976
3415	2104	975
3416	2105	975
3417	2106	974
3418	2106	974
3419	2107	973
3420	2107	972
3421	2108	972
3422	2108	971
3423	2108	970
3424	2109	970
3425	2110	969
3426	2111	969
3427	2112	968
3428	2112	967
3429	2113	967
3430	2114	966
3431	2114	966
3432	2115	965
3433	2116	965
3434	2117	964
3435	2117	963
3436	2118	963
3437	2118	962
3438	2119	962
3439	2119	961
3440	2120	960
3441	2121	960
3442	2122	959
3443	2123	959
3444	2123	958
3445	2124	957
3446	2124	957
3447	2124	956
3448	2125	955
3449	2125	955
3450	2126	954
3451	2126	953
3452	2127	952
3453	2127	952
3454	2128	951
3455	2128	951
3456	2130	950
3457	2131	950
3458	2132	949
3459	2132	949
3460	2134	949
3461	2135	948
3462	2135	947
3463	2136	947
3464	2136	946
3465	2137	945
3466	2137	945
3467	2138	944
3468	2138	943
3469	2138	943
3470	2140	942
3471	2140	942
3472	2141	941
3473	2142	941
3474	2143	940
3475	2143	939
3476	2144	939
3477	2145	938
3478	2145	938
3479	2146	937
3480	2146	936
3481	2147	936
3482	2147	935
3483	2148	934
3484	2148	934
3485	2149	933
3486	2150	932
3487	2150	932
3488	2151	931
3489	2152	931
3490	2152	930
3491	2153	929
3492	2153	929
3493	2154	928
3494	2154	927
3495	2155	927
3496	2155	926
3497	2156	925
3498	2156	925
3499	2157	924
3500	2158	924
3501	2158	923
3502	2159	922
3503	2159	922
3504	2160	921
3505	2161	921
3506	2162	920
3507	2162	919
3508	2163	919
3509	2163	918
3510	2164	917
3511	2164	917
3512	2165	916
3513	2165	915
3514	2166	915
3515	2166	914
3516	2167	913
3517	2167	913
3518	2168	912
3519	2168	911
3520	2169	911
3521	2170	910
3522	2170	910
3523	2171	909
3524	2172	908
3525	2172	908
3526	2173	907
3527	2173	906
3528	2174	906
3529	2174	905
3530	2175	905
3531	2175	904
3532	2176	903
3533	2176	903
3534	2177	902
3535	2178	901
3536	2178	901
3537	2179	900
3538	2179	899
3539	2180	899
3540	2181	898
3541	2182	898
3542	2182	897
3543	2183	897
3544	2184	896
3545	2184	895
3546	2185	895
3547	2185	894
3548	2186	893
3549	2186	893
3550	2187	892
3551	2187	891
3552	2188	891
3553	2189	890
3554	2190	890
3555	2190	889
3556	2191	888
3557	2191	888
3558	2192	887
3559	2192	886
3560	2193	886
3561	2193	885
3562	2194	884
3563	2194	884
3564	2195	883
3565	2195	882
3566	2196	882
3567	2196	881
3568	2197	881
3569	2197	880
3570	2198	879
3571	2199	879
3572	2200	878
3573	2200	878
3574	2201	877
3575	2201	876
3576	2202	876
3577	2203	875
3578	2203	874
3579	2204	874
3580	2204	873
3581	2205	872
3582	2205	872
3583	2206	871
3584	2207	871
3585	2207	870
3586	2208	869
3587	2208	869
3588	2209	868
3589	2209	867
3590	2209	867
3591	2210	866
3592	2210	865
3593	2212	865
3594	2212	864
3595	2213	864
3596	2213	863
3597	2213	862
3598	2214	862
3599	2215	861
3600	2215	860
3601	2216	860
3602	2217	859
3603	2217	858
3604	2217	858
3605	2218	857
3606	2219	856
3607	2219	856
3608	2220	855
3609	2220	855
3610	2222	854
3611	2222	854
3612	2223	853
3613	2223	852
3614	2224	852
3615	2224	851
3616	2225	850
3617	2226	850
3618	2226	849
3619	2227	849
3620	2228	848
3621	2228	847
3622	2229	847
3623	2229	846
3624	2230	845
3625	2230	845
3626	2231	844
3627	2232	844
3628	2232	843
3629	2233	842
3630	2233	842
3631	2234	841
3632	2235	841
3633	2236	840
3634	2237	840
3635	2238	839
3636	2238	838
3637	2239	838
3638	2239	837
3639	2240	837
3640	2240	836
3641	2241	835
3642	2241	835
3643	2242	834
3644	2243	833
3645	2244	833
3646	2244	832
3647	2245	832
3648	2245	831
3649	2246	830
3650	2247	830
3651	2247	829
3652	2248	829
3653	2248	828
3654	2249	827
3655	2250	827
3656	2250	826
3657	2251	826
3658	2252	825
3659	2253	825
3660	2254	824
3661	2254	823
3662	2255	823
3663	2255	822
3664	2256	821
3665	2257	821
3666	2258	820
3667	2258	820
3668	2259	819
3669	2259	818
3670	2260	818
3671	2261	817
3672	2262	817
3673	2262	816
3674	2264	816
3675	2264	815
3676	2265	815
3677	2265	814
3678	2266	813
3679	2266	813
3680	2267	812
3681	2267	811
3682	2268	811
3683	2268	810
3684	2268	809
3685	2270	809
3686	2271	808
3687	2272	808
3688	2272	807
3689	2273	807
3690	2274	806
3691	2274	805
3692	2275	805
3693	2276	804
3694	2276	804
3695	2277	803
3696	2277	802
3697	2278	802
3698	2278	801
3699	2279	800
3700	2280	800
3701	2280	799
3702	2281	799
3703	2281	798
3704	2283	797
3705	2283	797
3706	2284	796
3707	2285	796
3708	2285	795
3709	2286	795
3710	2287	794
3711	2288	794
3712	2289	793
3713	2289	792
3714	2290	792
3715	2290	791
3716	2291	791
3717	2292	790
3718	2292	789
3719	2293	789
3720	2293	788
3721	2294	787
3722	2295	787
3723	2296	786
3724	2297	786
3725	2297	785
3726	2298	785
3727	2299	784
3728	2300	784
3729	2301	783
3730	2302	783
3731	2303	782
3732	2304	782
3733	2304	781
3734	2305	780
3735	2305	780
3736	2306	779
3737	2306	778
3738	2307	778
3739	2307	777
3740	2308	776
3741	2308	776
3742	2310	775
3743	2310	775
3744	2311	774
3745	2311	773
3746	2312	773
3747	2312	772
3748	2314	772
3749	2314	771
3750	2315	770
3751	2316	770
3752	2317	769
3753	2317	769
3754	2319	768
3755	2319	768
3756	2320	767
3757	2321	767
3758	2321	766
3759	2322	765
3760	2323	765
3761	2324	764
3762	2325	764
3763	2325	763
3764	2326	763
3765	2326	762
3766	2327	761
3767	2327	761
3768	2328	760
3769	2329	759
3770	2329	759
3771	2330	758
3772	2330	757
3773	2331	757
3774	2331	756
3775	2333	756
3776	2334	755
3777	2334	755
3778	2335	754
3779	2335	753
3780	2336	753
3781	2337	752
3782	2338	752
3783	2338	751
3784	2339	750
3785	2339	750
3786	2340	749
3787	2340	748
3788	2341	748
3789	2342	747
3790	2342	747
3791	2343	746
3792	2343	745
3793	2344	745
3794	2345	744
3795	2345	744
3796	2346	743
3797	2346	742
3798	2347	742
3799	2348	741
3800	2348	740
3801	2350	740
3802	2351	740
3803	2352	739
3804	2353	739
3805	2353	738
3806	2354	737
3807	2354	737
3808	2355	736
3809	2355	735
3810	2356	735
3811	2357	734
3812	2358	734
3813	2358	733
3814	2359	732
3815	2359	732
3816	2360	731
3817	2360	730
3818	2361	730
3819	2362	729
3820	2362	729
3821	2363	728
3822	2364	727
3823	2365	727
3824	2365	726
3825	2366	726
3826	2366	725
3827	2366	724
3828	2367	724
3829	2367	723
3830	2368	722
3831	2368	721
3832	2369	721
3833	2369	720
3834	2369	719
3835	2370	719
3836	2370	718
3837	2371	717
3838	2371	717
3839	2372	716
3840	2374	716
3841	2374	715
3842	2376	715
3843	2376	714
3844	2377	714
3845	2377	713
3846	2378	712
3847	2378	712
3848	2379	711
3849	2380	710
3850	2380	710
3851	2381	709
3852	2382	709
3853	2382	708
3854	2383	707
3855	2384	707
3856	2384	706
3857	2385	706
3858	2385	705
3859	2386	704
3860	2386	704
3861	2386	703
3862	2387	702
3863	2387	702
3864	2388	701
3865	2390	701
3866	2390	700
3867	2390	699
3868	2391	699
3869	2392	698
3870	2393	698
3871	2394	697
3872	2394	696
3873	2395	696
3874	2395	695
3875	2396	694
3876	2397	694
3877	2397	693
3878	2398	693
3879	2399	692
3880	2399	691
3881	2401	691
3882	2401	690
3883	2402	690
3884	2402	689
3885	2403	689
3886	2403	688
3887	2404	687
3888	2405	687
3889	2405	686
3890	2406	685
3891	2406	685
3892	2407	684
3893	2408	684
3894	2409	683
3895	2410	683
3896	2411	682
3897	2412	681
3898	2412	681
3899	2413	680
3900	2414	680
3901	2414	679
3902	2415	678
3903	2416	678
3904	2417	677
3905	2418	677
3906	2418	676
3907	2419	676
3908	2419	675
3909	2420	674
3910	2420	674
3911	2421	673
3912	2422	672
3913	2422	672
3914	2423	671
3915	2423	670
3916	2424	670
3917	2424	669
3918	2425	669
3919	2426	668
3920	2427	667
3921	2427	667
3922	2428	666
3923	2428	666
3924	2429	665
3925	2430	665
3926	2431	664
3927	2432	663
3928	2432	663
3929	2433	662
3930	2433	661
3931	2434	661
3932	2434	660
3933	2435	659
3934	2436	659
3935	2436	658
3936	2437	658
3937	2437	657
3938	2438	656
3939	2438	656
3940	2439	655
3941	2439	654
3942	2440	654
3943	2440	653
3944	2441	652
3945	2441	652
3946	2442	651
3947	2443	650
3948	2443	650
3949	2443	649
3950	2444	648
3951	2444	648
3952	2445	647
3953	2445	647
3954	2446	646
3955	2447	645
3956	2447	645
3957	2448	644
3958	2449	643
3959	2449	643
3960	2450	642
3961	2451	642
3962	2451	641
3963	2452	640
3964	2452	640
3965	2452	639
3966	2453	638
3967	2453	638
3968	2454	637
3969	2455	637
3970	2456	636
3971	2457	635
3972	2458	635
3973	2458	634
3974	2459	634
3975	2459	633
3976	2460	632
3977	2460	632
3978	2461	631
3979	2462	631
3980	2463	630
3981	2464	629
3982	2464	629
3983	2465	628
3984	2466	628
3985	2466	627
3986	2467	626
3987	2467	626
3988	2468	625
3989	2468	624
3990	2469	624
3991	2469	623
3992	2470	623
3993	2471	622
3994	2471	621
3995	2472	621
3996	2473	620
3997	2474	620
3998	2474	619
3999	2475	618
4000	2475	618
4001	2476	617
4002	2477	617
4003	2477	616
4004	2478	615
4005	2478	615
4006	2479	614
4007	2479	613
4008	2480	613
4009	2480	612
4010	2481	611
4011	2481	611
4012	2483	610
4013	2483	610
4014	2484	609
4015	2484	608
4016	2485	608
4017	2485	607
4018	2486	606
4019	2487	606
4020	2487	605
4021	2488	605
4022	2488	604
4023	2489	603
4024	2490	603
4025	2490	602
4026	2491	601
4027	2492	601
4028	2492	600
4029	2493	600
4030	2493	599
4031	2494	598
4032	2494	598
4033	2496	597
4034	2496	597
4035	2497	596
4036	2497	595
4037	2498	595
4038	2499	594
4039	2499	594
4040	2500	593
4041	2500	592
4042	2501	592
4043	2501	591
4044	2502	590
4045	2503	590
4046	2503	589
4047	2503	588
4048	2504	588
4049	2504	587
4050	2505	586
4051	2505	586
4052	2507	585
4053	2508	585
4054	2508	584
4055	2509	584
4056	2509	583
4057	2510	582
4058	2510	582
4059	2511	581
4060	2511	580
4061	2511	580
4062	2512	579
4063	2513	578
4064	2513	578
4065	2514	577
4066	2514	576
4067	2515	576
4068	2515	575
4069	2516	574
4070	2516	574
4071	2517	573
4072	2518	573
4073	2519	572
4074	2519	571
4075	2520	571
4076	2520	570
4077	2521	570
4078	2522	569
4079	2523	569
4080	2524	568
4081	2524	567
4082	2525	567
4083	2526	566
4084	2527	566
4085	2527	565
4086	2528	564
4087	2528	564
4088	2529	563
4089	2529	562
4090	2530	562
4091	2530	561
4092	2531	560
4093	2531	560
4094	2532	559
4095	2532	558
4096	2533	558
4097	2533	557
4098	2533	556
4099	2534	556
4100	2535	555
4101	2535	555
4102	2536	554
4103	2536	553
4104	2537	553
4105	2538	552
4106	2538	551
4107	2538	551
4108	2539	550
4109	2540	550
4110	2540	549
4111	2541	548
4112	2541	548
4113	2542	547
4114	2543	547
4115	2544	546
4116	2545	545
4117	2545	545
4118	2546	544
4119	2546	543
4120	2547	543
4121	2547	542
4122	2548	542
4123	2548	541
4124	2549	540
4125	2549	540
4126	2550	539
4127	2551	538
4128	2552	538
4129	2552	537
4130	2553	537
4131	2554	536
4132	2554	535
4133	2555	535
4134	2556	534
4135	2557	534
4136	2557	533
4137	2558	532
4138	2559	532
4139	2560	531
4140	2560	531
4141	2561	530
4142	2562	530
4143	2563	529
4144	2563	528
4145	2565	528
4146	2567	528
4147	2567	527
4148	2568	526
4149	2569	526
4150	2569	525
4151	2569	524
4152	2570	524
4153	2570	523
4154	2571	522
4155	2571	522
4156	2573	521
4157	2573	521
4158	2574	520
4159	2575	520
4160	2576	519
4161	2578	519
4162	2578	518
4163	2579	517
4164	2579	517
4165	2580	516
4166	2581	515
4167	2581	515
4168	2582	514
4169	2582	514
4170	2582	513
4171	2583	512
4172	2584	512
4173	2585	511
4174	2586	511
4175	2587	510
4176	2587	509
4177	2588	509
4178	2588	508
4179	2589	507
4180	2589	507
4181	2590	506
4182	2590	506
4183	2592	505
4184	2592	504
4185	2593	504
4186	2593	503
4187	2594	503
4188	2594	502
4189	2595	501
4190	2595	501
4191	2596	500
4192	2597	499
4193	2598	499
4194	2598	498
4195	2599	498
4196	2600	497
4197	2600	496
4198	2601	496
4199	2601	495
4200	2602	494
4201	2603	494
4202	2604	493
4203	2604	493
4204	2605	492
4205	2605	491
4206	2605	491
4207	2606	490
4208	2606	489
4209	2607	489
4210	2607	488
4211	2608	487
4212	2608	487
4213	2609	486
4214	2609	486
4215	2610	485
4216	2611	484
4217	2611	484
4218	2612	483
4219	2612	482
4220	2613	482
4221	2613	481
4222	2614	481
4223	2614	480
4224	2615	479
4225	2616	479
4226	2616	478
4227	2617	477
4228	2618	477
4229	2618	476
4230	2620	476
4231	2622	475
4232	2623	475
4233	2623	474
4234	2624	474
4235	2624	473
4236	2625	472
4237	2625	472
4238	2626	471
4239	2626	470
4240	2628	470
4241	2628	469
4242	2628	469
4243	2629	468
4244	2630	467
4245	2630	467
4246	2631	466
4247	2631	465
4248	2633	465
4249	2633	464
4250	2634	464
4251	2634	463
4252	2634	462
4253	2635	462
4254	2635	461
4255	2636	460
4256	2637	460
4257	2637	459
4258	2638	459
4259	2640	458
4260	2641	458
4261	2641	457
4262	2642	456
4263	2642	456
4264	2643	455
4265	2643	454
4266	2644	454
4267	2645	453
4268	2645	453
4269	2646	452
4270	2646	451
4271	2647	451
4272	2647	450
4273	2648	449
4274	2648	449
4275	2649	448
4276	2649	447
4277	2650	447
4278	2651	446
4279	2651	446
4280	2652	445
4281	2652	444
4282	2653	444
4283	2653	443
4284	2654	442
4285	2655	442
4286	2657	441
4287	2657	441
4288	2658	440
4289	2658	440
4290	2660	439
4291	2660	438
4292	2661	438
4293	2661	437
4294	2663	437
4295	2663	436
4296	2665	436
4297	2665	435
4298	2665	434
4299	2666	434
4300	2666	433
4301	2667	432
4302	2668	432
4303	2668	431
4304	2668	430
4305	2669	430
4306	2669	429
4307	2670	428
4308	2671	428
4309	2671	427
4310	2672	427
4311	2673	426
4312	2673	425
4313	2674	425
4314	2674	424
4315	2675	424
4316	2676	423
4317	2676	422
4318	2677	422
4319	2677	421
4320	2678	420
4321	2678	420
4322	2679	419
4323	2679	418
4324	2679	418
4325	2680	417
4326	2680	416
4327	2681	416
4328	2681	415
4329	2682	415
4330	2682	414
4331	2683	413
4332	2683	413
4333	2684	412
4334	2684	411
4335	2685	411
4336	2686	410
4337	2687	410
4338	2688	409
4339	2688	408
4340	2689	408
4341	2690	407
4342	2691	407
4343	2691	406
4344	2692	405
4345	2693	405
4346	2693	404
4347	2694	403
4348	2694	403
4349	2695	402
4350	2695	402
4351	2695	401
4352	2696	400
4353	2696	400
4354	2697	399
4355	2698	398
4356	2698	398
4357	2699	397
4358	2700	397
4359	2700	396
4360	2701	395
4361	2701	395
4362	2702	394
4363	2703	393
4364	2703	393
4365	2704	392
4366	2705	392
4367	2705	391
4368	2706	390
4369	2706	390
4370	2707	389
4371	2707	388
4372	2708	388
4373	2708	387
4374	2709	387
4375	2709	386
4376	2710	385
4377	2710	385
4378	2711	384
4379	2712	383
4380	2712	383
4381	2713	382
4382	2714	382
4383	2714	381
4384	2715	380
4385	2716	380
4386	2717	379
4387	2717	379
4388	2718	378
4389	2719	377
4390	2719	377
4391	2720	376
4392	2721	375
4393	2721	375
4394	2722	374
4395	2722	374
4396	2723	373
4397	2723	372
4398	2724	372
4399	2725	371
4400	2725	370
4401	2726	370
4402	2726	369
4403	2726	369
4404	2727	368
4405	2728	367
4406	2728	367
4407	2730	366
4408	2730	366
4409	2731	365
4410	2731	364
4411	2732	364
4412	2732	363
4413	2733	362
4414	2733	362
4415	2734	361
4416	2734	360
4417	2735	360
4418	2735	359
4419	2736	359
4420	2736	358
4421	2737	357
4422	2738	357
4423	2738	356
4424	2739	355
4425	2739	355
4426	2740	354
4427	2741	354
4428	2741	353
4429	2742	352
4430	2742	352
4431	2743	351
4432	2743	350
4433	2744	350
4434	2745	349
4435	2746	349
4436	2747	348
4437	2747	347
4438	2748	347
4439	2748	346
4440	2749	346
4441	2749	345
4442	2750	344
4443	2750	344
4444	2751	343
4445	2751	342
4446	2752	342
4447	2753	341
4448	2754	341
4449	2754	340
4450	2755	339
4451	2755	339
4452	2757	338
4453	2757	338
4454	2759	337
4455	2759	336
4456	2760	336
4457	2760	335
4458	2760	334
4459	2761	334
4460	2762	333
4461	2764	333
4462	2764	332
4463	2765	332
4464	2766	331
4465	2766	330
4466	2767	330
4467	2767	329
4468	2768	328
4469	2769	328
4470	2769	327
4471	2770	327
4472	2770	326
4473	2771	325
4474	2772	325
4475	2773	324
4476	2773	324
4477	2774	323
4478	2775	322
4479	2775	322
4480	2776	321
4481	2776	320
4482	2777	320
4483	2777	319
4484	2778	319
4485	2778	318
4486	2779	317
4487	2780	317
4488	2781	316
4489	2782	316
4490	2783	315
4491	2783	314
4492	2784	314
4493	2784	313
4494	2785	312
4495	2787	312
4496	2788	311
4497	2789	311
4498	2789	310
4499	2789	309
4500	2791	309
4501	2792	308
4502	2792	308
4503	2793	307
4504	2793	306
4505	2794	306
4506	2794	305
4507	2794	305
4508	2795	304
4509	2796	303
4510	2796	303
4511	2797	302
4512	2797	301
4513	2798	301
4514	2799	300
4515	2800	300
4516	2800	299
4517	2801	298
4518	2802	298
4519	2802	297
4520	2803	297
4521	2804	296
4522	2804	295
4523	2805	295
4524	2805	294
4525	2805	293
4526	2806	293
4527	2806	292
4528	2807	291
4529	2808	291
4530	2808	290
4531	2810	290
4532	2810	289
4533	2811	288
4534	2812	288
4535	2812	287
4536	2814	287
4537	2814	286
4538	2815	285
4539	2815	285
4540	2816	284
4541	2816	284
4542	2817	283
4543	2817	282
4544	2819	282
4545	2819	281
4546	2820	280
4547	2820	280
4548	2821	279
4549	2822	279
4550	2822	278
4551	2823	277
4552	2823	277
4553	2824	276
4554	2824	275
4555	2824	275
4556	2825	274
4557	2825	274
4558	2826	273
4559	2827	272
4560	2827	272
4561	2828	271
4562	2829	270
4563	2829	270
4564	2830	269
4565	2830	269
4566	2830	268
4567	2831	267
4568	2831	267
4569	2832	266
4570	2833	265
4571	2834	265
4572	2834	264
4573	2835	264
4574	2835	263
4575	2836	262
4576	2836	262
4577	2837	261
4578	2837	260
4579	2838	260
4580	2839	259
4581	2839	259
4582	2840	258
4583	2840	257
4584	2841	257
4585	2841	256
4586	2842	255
4587	2843	255
4588	2843	254
4589	2844	254
4590	2845	253
4591	2846	252
4592	2847	252
4593	2847	251
4594	2848	251
4595	2848	250
4596	2849	249
4597	2849	249
4598	2850	248
4599	2851	247
4600	2851	247
4601	2852	246
4602	2853	246
4603	2853	245
4604	2854	244
4605	2854	244
4606	2855	243
4607	2855	242
4608	2856	242
4609	2856	241
4610	2857	241
4611	2857	240
4612	2858	239
4613	2859	239
4614	2859	238
4615	2859	237
4616	2860	237
4617	2860	236
4618	2862	236
4619	2863	235
4620	2864	234
4621	2864	234
4622	2865	233
4623	2865	233
4624	2866	232
4625	2867	231
4626	2867	231
4627	2868	230
4628	2869	229
4629	2869	229
4630	2870	228
4631	2870	228
4632	2871	227
4633	2872	226
4634	2872	226
4635	2873	225
4636	2873	224
4637	2874	224
4638	2874	223
4639	2875	223
4640	2875	222
4641	2877	221
4642	2877	221
4643	2878	220
4644	2878	219
4645	2878	219
4646	2879	218
4647	2881	218
4648	2881	217
4649	2882	216
4650	2883	216
4651	2883	215
4652	2883	215
4653	2884	214
4654	2884	213
4655	2885	213
4656	2885	212
4657	2886	211
4658	2886	211
4659	2887	210
4660	2887	210
4661	2888	209
4662	2888	208
4663	2889	208
4664	2889	207
4665	2890	206
4666	2891	206
4667	2891	205
4668	2892	205
4669	2892	204
4670	2893	203
4671	2894	203
4672	2894	202
4673	2895	201
4674	2895	201
4675	2896	200
4676	2897	200
4677	2897	199
4678	2898	198
4679	2898	198
4680	2899	197
4681	2900	197
4682	2901	196
4683	2902	195
4684	2902	195
4685	2902	194
4686	2903	193
4687	2903	193
4688	2904	192
4689	2905	192
4690	2905	191
4691	2906	190
4692	2906	190
4693	2907	189
4694	2907	188
4695	2908	188
4696	2909	187
4697	2909	187
4698	2910	186
4699	2910	185
4700	2911	185
4701	2911	184
4702	2912	183
4703	2912	183
4704	2913	182
4705	2913	182
4706	2914	181
4707	2915	180
4708	2915	180
4709	2917	179
4710	2918	179
4711	2918	178
4712	2919	177
4713	2920	177
4714	2920	176
4715	2921	175
4716	2922	175
4717	2924	174
4718	2924	174
4719	2925	173
4720	2925	172
4721	2926	172
4722	2926	171
4723	2927	171
4724	2927	170
4725	2928	169
4726	2929	169
4727	2929	168
4728	2929	167
4729	2930	167
4730	2930	166
4731	2932	166
4732	2933	165
4733	2934	164
4734	2934	164
4735	2935	163
4736	2936	163
4737	2936	162
4738	2937	161
4739	2937	161
4740	2938	160
4741	2939	159
4742	2939	159
4743	2940	158
4744	2940	158
4745	2940	157
4746	2941	156
4747	2941	156
4748	2943	155
4749	2944	154
4750	2944	154
4751	2945	153
4752	2946	153
4753	2946	152
4754	2947	151
4755	2947	151
4756	2948	150
4757	2948	149
4758	2949	149
4759	2949	148
4760	2950	148
4761	2950	147
4762	2951	146
4763	2951	146
4764	2952	145
4765	2952	144
4766	2953	144
4767	2953	143
4768	2953	143
4769	2954	142
4770	2954	141
4771	2955	141
4772	2955	140
4773	2956	139
4774	2956	139
4775	2957	138
4776	2957	138
4777	2958	137
4778	2959	136
4779	2960	136
4780	2960	135
4781	2962	135
4782	2962	134
4783	2963	133
4784	2964	133
4785	2964	132
4786	2965	131
4787	2965	131
4788	2966	130
4789	2966	130
4790	2967	129
4791	2967	128
4792	2968	128
4793	2968	127
4794	2969	126
4795	2969	126
4796	2970	125
4797	2970	125
4798	2972	124
4799	2972	123
4800	2973	123
4801	2973	122
4802	2974	121
4803	2975	121
4804	2975	120
4805	2976	120
4806	2977	119
4807	2977	118
4808	2977	118
4809	2978	117
4810	2978	117
4811	2979	116
4812	2979	115
4813	2981	115
4814	2981	114
4815	2981	113
4816	2982	113
4817	2982	112
4818	2983	112
4819	2983	111
4820	2984	110
4821	2984	110
4822	2985	109
4823	2985	108
4824	2986	108
4825	2987	107
4826	2987	107
4827	2988	106
4828	2988	105
4829	2989	105
4830	2989	104
4831	2990	103
4832	2991	103
4833	2992	102
4834	2992	102
4835	2992	101
4836	2993	100
4837	2994	100
4838	2994	99
4839	2995	99
4840	2996	98
4841	2996	97
4842	2997	97
4843	2998	96
4844	2998	95
4845	2999	95
4846	2999	94
4847	3000	94
4848	3000	93
4849	3001	92
4850	3001	92
4851	3002	91
4852	3002	90
4853	3003	90
4854	3004	89
4855	3004	89
4856	3005	88
4857	3006	87
4858	3007	87
4859	3007	86
4860	3008	86
4861	3008	85
4862	3009	84
4863	3009	84
4864	3010	83
4865	3010	82
4866	3011	82
4867	3011	81
4868	3011	81
4869	3012	80
4870	3013	79
4871	3014	79
4872	3015	78
4873	3015	77
4874	3016	77
4875	3016	76
4876	3017	76
4877	3017	75
4878	3018	74
4879	3018	74
4880	3019	73
4881	3020	72
4882	3020	72
4883	3021	71
4884	3021	71
4885	3022	70
4886	3023	69
4887	3023	69
4888	3025	68
4889	3025	68
4890	3026	67
4891	3026	66
4892	3027	66
4893	3027	65
4894	3028	64
4895	3029	64
4896	3029	63
4897	3030	63
4898	3031	62
4899	3031	61
4900	3032	61
4901	3032	60
4902	3033	60
4903	3033	59
4904	3034	58
4905	3034	58
4906	3035	57
4907	3035	56
4908	3037	56
4909	3037	55
4910	3038	55
4911	3039	54
4912	3039	53
4913	3040	53
4914	3041	52
4915	3042	51
4916	3042	51
4917	3043	50
4918	3044	50
4919	3044	49
4920	3045	48
4921	3045	48
4922	3046	47
4923	3046	47
4924	3047	46
4925	3047	45
4926	3047	45
4927	3048	44
4928	3048	43
4929	3049	43
4930	3050	42
4931	3050	42
4932	3051	41
4933	3051	40
4934	3052	40
4935	3053	39
4936	3053	38
4937	3054	38
4938	3055	37
4939	3055	37
4940	3056	36
4941	3056	35
4942	3057	35
4943	3058	34
4944	3059	34
4945	3059	33
4946	3060	32
4947	3061	32
4948	3061	31
4949	3062	30
4950	3063	30
4951	3063	29
4952	3064	29
4953	3065	28
4954	3065	27
4955	3065	27
4956	3066	26
4957	3067	25
4958	3067	25
4959	3068	24
4960	3069	24
4961	3069	23
4962	3070	22
4963	3070	22
4964	3071	21
4965	3071	21
4966	3072	20
4967	3073	19
4968	3074	19
4969	3074	18
4970	3075	17
4971	3075	17
4972	3076	16
4973	3076	16
4974	3077	15
4975	3077	14
4976	3078	14
4977	3078	13
4978	3079	12
4979	3079	12
4980	3080	11
4981	3080	11
4982	3081	10
4983	3082	9
4984	3082	9
4985	3083	8
4986	3083	8
4987	3084	7
4988	3085	6
4989	3086	6
4990	3086	5
4991	3087	4
4992	3088	4
4993	3089	3
4994	3090	3
4995	3091	2
4996	3091	1
4997	3092	1
4998	3093	0
4999	3093	0
