iter	RMSE
3219	2.016703522
3220	2.016506832
3221	2.016499945
3222	2.016447948
3223	2.016351109
3224	2.016346134
3225	2.016329177
3226	2.016106697
3227	2.016105457
3228	2.01603078
3229	2.015927426
3230	2.01586015
3231	2.015853587
3232	2.015774921
3233	2.015730257
3234	2.01566354
3235	2.015617104
3236	2.015389129
3237	2.015283656
3238	2.015211655
3239	2.015160264
3240	2.015139379
3241	2.014950446
3242	2.01494999
3243	2.014892831
3244	2.014715118
3245	2.014699817
3246	2.014690404
3247	2.014642236
3248	2.014639009
3249	2.014633873
3250	2.014607826
3251	2.0146001
3252	2.014510289
3253	2.014455081
3254	2.01444836
3255	2.014443394
3256	2.01440818
3257	2.014316414
3258	2.014184248
3259	2.014110049
3260	2.013992092
3261	2.013983515
3262	2.01398148
3263	2.013974445
3264	2.013970233
3265	2.013849896
3266	2.01378327
3267	2.013771206
3268	2.013769427
3269	2.013761085
3270	2.01375043
3271	2.013591008
3272	2.013585913
3273	2.013433821
3274	2.01342522
3275	2.013287941
3276	2.013230442
3277	2.013221202
3278	2.013170662
3279	2.013168745
3280	2.013105172
3281	2.012997026
3282	2.01298794
3283	2.012986032
3284	2.012981562
3285	2.012806266
3286	2.012772723
3287	2.012768373
3288	2.012644122
3289	2.012623423
3290	2.012431312
3291	2.012420484
3292	2.012266779
3293	2.012236182
3294	2.012174133
3295	2.012165623
3296	2.012156037
3297	2.011946779
3298	2.011799572
3299	2.011783539
3300	2.0115327
3301	2.011372447
3302	2.011235447
3303	2.011101511
3304	2.011019715
3305	2.010966118
3306	2.010880509
3307	2.010779908
3308	2.010778016
3309	2.010729392
3310	2.010638572
3311	2.010631901
3312	2.010508321
3313	2.010479727
3314	2.010445358
3315	2.010320905
3316	2.010286694
3317	2.010244862
3318	2.01018567
3319	2.010181347
3320	2.010103298
3321	2.010026706
3322	2.010000892
3323	2.009878577
3324	2.009720215
3325	2.009717647
3326	2.009668581
3327	2.00961651
3328	2.009502011
3329	2.009472791
3330	2.009470188
3331	2.009397019
3332	2.009302373
3333	2.009162004
3334	2.009019278
3335	2.009018866
3336	2.008950626
3337	2.008936332
3338	2.008886984
3339	2.008864404
3340	2.008856964
3341	2.008829849
3342	2.008796247
3343	2.008785317
3344	2.008736618
3345	2.008733372
3346	2.008693978
3347	2.008601483
3348	2.00843092
3349	2.008322778
3350	2.008269357
3351	2.008261496
3352	2.008224878
3353	2.008172306
3354	2.008047461
3355	2.008038138
3356	2.007985533
3357	2.007882671
3358	2.007855132
3359	2.00779868
3360	2.007779857
3361	2.007753696
3362	2.007746124
3363	2.007631761
3364	2.007568877
3365	2.007566386
3366	2.007534246
3367	2.007532552
3368	2.007489042
3369	2.007482394
3370	2.007478428
3371	2.007437367
3372	2.007374202
3373	2.007289973
3374	2.007126155
3375	2.007109856
3376	2.007054367
3377	2.007046807
3378	2.007040589
3379	2.007032472
3380	2.007030557
3381	2.006948787
3382	2.006826858
3383	2.006797179
3384	2.006785937
3385	2.00678471
3386	2.006697647
3387	2.006681486
3388	2.00661088
3389	2.006554155
3390	2.006549447
3391	2.006468415
3392	2.006356013
3393	2.006252792
3394	2.00625247
3395	2.006195625
3396	2.006176381
3397	2.006171231
3398	2.006133639
3399	2.006082443
3400	2.006074167
3401	2.005945673
3402	2.005939873
3403	2.00593736
3404	2.005863014
3405	2.005854405
3406	2.005816736
3407	2.005792559
3408	2.005752004
3409	2.00569343
3410	2.005523669
3411	2.005380124
3412	2.005380043
3413	2.005228297
3414	2.005143488
3415	2.005011831
3416	2.005010174
3417	2.004976278
3418	2.004971072
3419	2.004914302
3420	2.004914273
3421	2.004865805
3422	2.004811762
3423	2.004806736
3424	2.004797717
3425	2.004754783
3426	2.004732672
3427	2.004672623
3428	2.004668293
3429	2.004604373
3430	2.004422843
3431	2.004355665
3432	2.004227328
3433	2.0042221
3434	2.004177233
3435	2.004072994
3436	2.004051205
3437	2.004035564
3438	2.003936613
3439	2.003816062
3440	2.003815963
3441	2.003769224
3442	2.003720844
3443	2.003716908
3444	2.003708735
3445	2.003617393
3446	2.003612945
3447	2.003612529
3448	2.00358321
3449	2.003579564
3450	2.003573005
3451	2.003545276
3452	2.003497888
3453	2.003398359
3454	2.003397944
3455	2.003364546
3456	2.003315319
3457	2.003239481
3458	2.003238337
3459	2.00323402
3460	2.003179655
3461	2.003173482
3462	2.003165423
3463	2.003111339
3464	2.003028905
3465	2.003006801
3466	2.003006475
3467	2.00299994
3468	2.002874221
3469	2.002726108
3470	2.002678192
3471	2.002554968
3472	2.002435809
3473	2.002404536
3474	2.002170077
3475	2.002169742
3476	2.00214289
3477	2.002134673
3478	2.001963237
3479	2.001901402
3480	2.001770342
3481	2.001762944
3482	2.001759513
3483	2.001751161
3484	2.001737403
3485	2.001727323
3486	2.00172166
3487	2.001709022
3488	2.001660327
3489	2.001482326
3490	2.001446975
3491	2.001389341
3492	2.001322109
3493	2.001320168
3494	2.001196972
3495	2.001042163
3496	2.001042139
3497	2.000915754
3498	2.000813991
3499	2.000654184
3500	2.000606424
3501	2.000549245
3502	2.000461506
3503	2.000395354
3504	2.000355202
3505	2.000239984
3506	2.000234075
3507	2.0000753
3508	2.000023378
3509	2.000019073
3510	2.000011924
3511	1.999991772
3512	1.999935788
3513	1.999822805
3514	1.999669721
3515	1.99966931
3516	1.999533679
3517	1.999533332
3518	1.999443049
3519	1.999435291
3520	1.999328941
3521	1.999304814
3522	1.99926345
3523	1.999241458
3524	1.999146367
3525	1.998995221
3526	1.998972266
3527	1.998847604
3528	1.99883553
3529	1.998710454
3530	1.998667262
3531	1.998622335
3532	1.998537978
3533	1.998421671
3534	1.998389121
3535	1.998145
3536	1.998077459
3537	1.998047591
3538	1.998038332
3539	1.998032078
3540	1.998028208
3541	1.997917684
3542	1.997779991
3543	1.997771162
3544	1.997621727
3545	1.997440019
3546	1.997335253
3547	1.99724971
3548	1.997237741
3549	1.997231174
3550	1.997228689
3551	1.997099316
3552	1.997063653
3553	1.99705525
3554	1.997040446
3555	1.997005699
3556	1.996998062
3557	1.996919059
3558	1.996885647
3559	1.996870833
3560	1.996806185
3561	1.996686415
3562	1.996684473
3563	1.996555852
3564	1.996499891
3565	1.99646024
3566	1.996394312
3567	1.996361285
3568	1.996342649
3569	1.996259097
3570	1.996221047
3571	1.99620362
3572	1.996103191
3573	1.996017183
3574	1.996014136
3575	1.99593592
3576	1.995713802
3577	1.995713687
3578	1.995597423
3579	1.99551919
3580	1.995514303
3581	1.995415137
3582	1.995334848
3583	1.995204002
3584	1.995159966
3585	1.995050587
3586	1.994975534
3587	1.994969267
3588	1.994911424
3589	1.994906715
3590	1.994875166
3591	1.994796786
3592	1.994696598
3593	1.994662004
3594	1.994655446
3595	1.99462816
3596	1.994620141
3597	1.994569282
3598	1.994528028
3599	1.994474814
3600	1.994427097
3601	1.994288697
3602	1.99419435
3603	1.994128495
3604	1.994116627
3605	1.994108581
3606	1.994085325
3607	1.994031112
3608	1.993929357
3609	1.993895311
3610	1.993852951
3611	1.993848782
3612	1.993840363
3613	1.993800316
3614	1.993799207
3615	1.993771663
3616	1.993765157
3617	1.993739764
3618	1.993699016
3619	1.993638202
3620	1.993625993
3621	1.993604001
3622	1.993599664
3623	1.993413595
3624	1.993403982
3625	1.993346062
3626	1.993256063
3627	1.993141318
3628	1.993041297
3629	1.992986393
3630	1.992919464
3631	1.992828454
3632	1.992825086
3633	1.992741359
3634	1.992679799
3635	1.992615694
3636	1.992563284
3637	1.992556885
3638	1.992420848
3639	1.992307995
3640	1.992173126
3641	1.992009468
3642	1.992009113
3643	1.991961473
3644	1.991956461
3645	1.99184022
3646	1.991832983
3647	1.991831788
3648	1.991827973
3649	1.991791559
3650	1.991667073
3651	1.991576213
3652	1.991483077
3653	1.991479259
3654	1.99137929
3655	1.991351723
3656	1.991318935
3657	1.991317267
3658	1.991313369
3659	1.991155063
3660	1.991148633
3661	1.991142276
3662	1.991101538
3663	1.991091532
3664	1.990904666
3665	1.990898326
3666	1.990861519
3667	1.990855147
3668	1.990830175
3669	1.990823829
3670	1.990630816
3671	1.990481097
3672	1.990475414
3673	1.990387008
3674	1.990381238
3675	1.990376831
3676	1.990326933
3677	1.990129092
3678	1.989950976
3679	1.989849916
3680	1.989822219
3681	1.98972149
3682	1.989644992
3683	1.989596607
3684	1.989566835
3685	1.989478085
3686	1.989311128
3687	1.989276852
3688	1.989257094
3689	1.989181667
3690	1.989102179
3691	1.98910046
3692	1.988952553
3693	1.988944334
3694	1.988910538
3695	1.988908823
3696	1.988902609
3697	1.988758031
3698	1.988749324
3699	1.98874714
3700	1.988714673
3701	1.988714653
3702	1.988620829
3703	1.988566901
3704	1.988562468
3705	1.988464713
3706	1.988457746
3707	1.988449043
3708	1.988346929
3709	1.988291454
3710	1.988288289
3711	1.988223952
3712	1.988084518
3713	1.987939661
3714	1.987863239
3715	1.987824256
3716	1.98782423
3717	1.987822365
3718	1.987816658
3719	1.987734935
3720	1.987734588
3721	1.987724604
3722	1.987688624
3723	1.987523741
3724	1.987400287
3725	1.987396971
3726	1.987396582
3727	1.987214271
3728	1.987213712
3729	1.987135949
3730	1.987054068
3731	1.987052738
3732	1.987046392
3733	1.986990886
3734	1.986934098
3735	1.986928032
3736	1.986794855
3737	1.986709214
3738	1.986692513
3739	1.986685662
3740	1.986676911
3741	1.986601173
3742	1.986559307
3743	1.986552484
3744	1.986493592
3745	1.986476455
3746	1.986414686
3747	1.986392548
3748	1.986369676
3749	1.986260013
3750	1.986239307
3751	1.986015059
3752	1.985973558
3753	1.985912204
3754	1.98584874
3755	1.985710934
3756	1.985617629
3757	1.985596557
3758	1.985508961
3759	1.985297759
3760	1.985160314
3761	1.985147814
3762	1.985080891
3763	1.98502035
3764	1.984974467
3765	1.984863971
3766	1.98481399
3767	1.984809929
3768	1.98480663
3769	1.984719654
3770	1.984593392
3771	1.984592995
3772	1.984584526
3773	1.984509503
3774	1.984479144
3775	1.98436716
3776	1.98427753
3777	1.984132839
3778	1.984094255
3779	1.98397377
3780	1.983947639
3781	1.983887648
3782	1.983886374
3783	1.983869411
3784	1.983866966
3785	1.983847806
3786	1.983793495
3787	1.983768835
3788	1.983764012
3789	1.983758989
3790	1.983661052
3791	1.983648524
3792	1.983648131
3793	1.98364015
3794	1.983638311
3795	1.983634222
3796	1.983633834
3797	1.983571291
3798	1.983570926
3799	1.983518962
3800	1.983492084
3801	1.98344212
3802	1.983410376
3803	1.983407968
3804	1.983300958
3805	1.983300247
3806	1.983221283
3807	1.983212677
3808	1.983159752
3809	1.983157928
3810	1.982978014
3811	1.98288496
3812	1.982879037
3813	1.982874239
3814	1.982728583
3815	1.982581138
3816	1.982575689
3817	1.982560467
3818	1.982408627
3819	1.982384788
3820	1.982383023
3821	1.982379943
3822	1.982260707
3823	1.982250046
3824	1.982209151
3825	1.982189653
3826	1.982173704
3827	1.982101291
3828	1.982084009
3829	1.98202924
3830	1.982026423
3831	1.982009463
3832	1.982007895
3833	1.981938768
3834	1.981930563
3835	1.98192139
3836	1.981885002
3837	1.981680065
3838	1.981676775
3839	1.981670465
3840	1.98153807
3841	1.981517826
3842	1.981510793
3843	1.98150631
3844	1.981422827
3845	1.981265476
3846	1.98119651
3847	1.981040198
3848	1.980997427
3849	1.980775668
3850	1.980726725
3851	1.980648426
3852	1.98045572
3853	1.980337352
3854	1.980141507
3855	1.980130311
3856	1.98012424
3857	1.98010774
3858	1.980081604
3859	1.980019388
3860	1.98001603
3861	1.980009825
3862	1.97993778
3863	1.979881694
3864	1.979794308
3865	1.979703201
3866	1.979679839
3867	1.979663655
3868	1.979527484
3869	1.97950789
3870	1.979422651
3871	1.979309453
3872	1.979045565
3873	1.979018877
3874	1.979015712
3875	1.979011256
3876	1.97890153
3877	1.978856463
3878	1.978837584
3879	1.978800549
3880	1.978791014
3881	1.978786249
3882	1.978705419
3883	1.978607993
3884	1.978519165
3885	1.978514177
3886	1.978497481
3887	1.978425218
3888	1.978144871
3889	1.977963348
3890	1.977744784
3891	1.977679531
3892	1.977617189
3893	1.97753552
3894	1.977443212
3895	1.977424073
3896	1.977418105
3897	1.977354853
3898	1.977244415
3899	1.9772382
3900	1.977204757
3901	1.977203031
3902	1.977146966
3903	1.976989388
3904	1.976874798
3905	1.976862174
3906	1.976776593
3907	1.976773276
3908	1.976612414
3909	1.976392165
3910	1.97630106
3911	1.976284966
3912	1.97619598
3913	1.976167871
3914	1.976123269
3915	1.976120549
3916	1.976062228
3917	1.976052787
3918	1.976003041
3919	1.97594015
3920	1.975937591
3921	1.975819716
3922	1.975776447
3923	1.975770342
3924	1.975753871
3925	1.975652331
3926	1.975614103
3927	1.975548136
3928	1.975542612
3929	1.975410824
3930	1.975372731
3931	1.975366619
3932	1.975324614
3933	1.975198773
3934	1.97513735
3935	1.975071387
3936	1.975030091
3937	1.975025986
3938	1.975025973
3939	1.97502291
3940	1.975004435
3941	1.974992281
3942	1.974908135
3943	1.974823513
3944	1.974695717
3945	1.97459006
3946	1.974546815
3947	1.974531213
3948	1.974465952
3949	1.974464268
3950	1.974462589
3951	1.974447999
3952	1.97444222
3953	1.974435826
3954	1.974324031
3955	1.974319419
3956	1.97431559
3957	1.974283779
3958	1.974147393
3959	1.974082162
3960	1.974016665
3961	1.973942058
3962	1.973934916
3963	1.973903821
3964	1.973898114
3965	1.973895438
3966	1.973890011
3967	1.973883835
3968	1.973706277
3969	1.973694708
3970	1.97368842
3971	1.973600447
3972	1.973594372
3973	1.973560263
3974	1.973523949
3975	1.973522176
3976	1.973423027
3977	1.973377849
3978	1.973351754
3979	1.973311233
3980	1.973292652
3981	1.973239994
3982	1.973162415
3983	1.973123809
3984	1.973103367
3985	1.973062329
3986	1.973056976
3987	1.973048136
3988	1.972995448
3989	1.972928241
3990	1.972924094
3991	1.972780805
3992	1.972714432
3993	1.972667611
3994	1.972590334
3995	1.972493406
3996	1.972452936
3997	1.972445027
3998	1.972443523
3999	1.972425284
4000	1.972414528
4001	1.972319365
4002	1.972174639
4003	1.972172141
4004	1.972101894
4005	1.972026494
4006	1.972008347
4007	1.971996945
4008	1.971940403
4009	1.971838239
4010	1.971823318
4011	1.971764896
4012	1.971764509
4013	1.971761985
4014	1.971759585
4015	1.97172047
4016	1.971615183
4017	1.971599391
4018	1.971439457
4019	1.971436248
4020	1.971287085
4021	1.971072293
4022	1.971044116
4023	1.971043416
4024	1.971027157
4025	1.971021198
4026	1.97089721
4027	1.970740955
4028	1.97073095
4029	1.970691378
4030	1.970655675
4031	1.97046625
4032	1.970461295
4033	1.970391291
4034	1.970384683
4035	1.970374187
4036	1.970366794
4037	1.970309871
4038	1.970306886
4039	1.970300478
4040	1.970295371
4041	1.970293933
4042	1.970258108
4043	1.970098186
4044	1.969904842
4045	1.969826755
4046	1.969817996
4047	1.969810239
4048	1.969781396
4049	1.969775948
4050	1.969699678
4051	1.969688075
4052	1.96961274
4053	1.969598293
4054	1.969571013
4055	1.969369211
4056	1.969365222
4057	1.969359343
4058	1.969347004
4059	1.969345526
4060	1.969273501
4061	1.969175412
4062	1.969044231
4063	1.96897974
4064	1.968895469
4065	1.968849923
4066	1.968849536
4067	1.968761392
4068	1.968679924
4069	1.968665805
4070	1.968586512
4071	1.96846195
4072	1.968460321
4073	1.968327192
4074	1.968260518
4075	1.968150537
4076	1.968084325
4077	1.96799685
4078	1.967987346
4079	1.96792986
4080	1.967899403
4081	1.96789902
4082	1.967867725
4083	1.967692368
4084	1.967639034
4085	1.967632119
4086	1.967540616
4087	1.967533508
4088	1.967524512
4089	1.967427411
4090	1.967363855
4091	1.967286355
4092	1.967262717
4093	1.967253916
4094	1.967085561
4095	1.967060617
4096	1.967000704
4097	1.966904643
4098	1.966902064
4099	1.966885025
4100	1.96670786
4101	1.966699477
4102	1.966617321
4103	1.966615021
4104	1.966606652
4105	1.966548338
4106	1.966543976
4107	1.966535186
4108	1.966372048
4109	1.966164703
4110	1.9661082
4111	1.966007667
4112	1.966004652
4113	1.966000251
4114	1.965955576
4115	1.965946089
4116	1.965870086
4117	1.965870084
4118	1.96575114
4119	1.965749451
4120	1.965667673
4121	1.965652544
4122	1.965589702
4123	1.965548942
4124	1.965545556
4125	1.965466581
4126	1.96531429
4127	1.965199866
4128	1.965163913
4129	1.965163565
4130	1.965157579
4131	1.9651004
4132	1.964963127
4133	1.964863105
4134	1.964851706
4135	1.964780298
4136	1.964780296
4137	1.96476149
4138	1.96475665
4139	1.964751745
4140	1.964731776
4141	1.964725033
4142	1.964532537
4143	1.964529318
4144	1.964520406
4145	1.964514213
4146	1.964406564
4147	1.964338373
4148	1.964320803
4149	1.964282277
4150	1.964236133
4151	1.964236129
4152	1.964161365
4153	1.964077206
4154	1.964034704
4155	1.964028785
4156	1.964025766
4157	1.964019652
4158	1.963998775
4159	1.96396577
4160	1.963962841
4161	1.963862252
4162	1.963851882
4163	1.963723776
4164	1.963533515
4165	1.963458669
4166	1.963455542
4167	1.96343796
4168	1.963431875
4169	1.963425925
4170	1.96339576
4171	1.963216028
4172	1.963213944
4173	1.963149721
4174	1.963115693
4175	1.963099505
4176	1.963083603
4177	1.962825572
4178	1.962682897
4179	1.962557937
4180	1.962406505
4181	1.962405952
4182	1.962397758
4183	1.962332184
4184	1.962167685
4185	1.962161678
4186	1.962093905
4187	1.96201958
4188	1.961975946
4189	1.961937507
4190	1.961936959
4191	1.961912373
4192	1.961878566
4193	1.961864365
4194	1.961725819
4195	1.961674151
4196	1.961588006
4197	1.961507063
4198	1.961503716
4199	1.961478393
4200	1.961463791
4201	1.961457647
4202	1.961398579
4203	1.961354529
4204	1.961253108
4205	1.961251577
4206	1.961247515
4207	1.961218142
4208	1.961210106
4209	1.961204589
4210	1.961083571
4211	1.96107657
4212	1.961026723
4213	1.960968604
4214	1.960889928
4215	1.960813229
4216	1.960718361
4217	1.960715112
4218	1.960667779
4219	1.96066158
4220	1.960629574
4221	1.960559399
4222	1.960555961
4223	1.960555625
4224	1.960520066
4225	1.960456345
4226	1.960454741
4227	1.960309941
4228	1.960253144
4229	1.96025227
4230	1.960250394
4231	1.960065182
4232	1.960056606
4233	1.959974202
4234	1.959941067
4235	1.959923388
4236	1.959903303
4237	1.959831196
4238	1.959807803
4239	1.959798878
4240	1.959779698
4241	1.959769533
4242	1.959763498
4243	1.959761328
4244	1.959753735
4245	1.959679115
4246	1.95966148
4247	1.959652092
4248	1.95962753
4249	1.959622184
4250	1.959521638
4251	1.959516179
4252	1.959513411
4253	1.959507926
4254	1.959480945
4255	1.959443177
4256	1.959384621
4257	1.959344451
4258	1.959337754
4259	1.959304447
4260	1.959265461
4261	1.959255899
4262	1.959043961
4263	1.959032192
4264	1.959002789
4265	1.958955688
4266	1.958939027
4267	1.958885705
4268	1.958815379
4269	1.958792775
4270	1.958779
4271	1.958752785
4272	1.958709519
4273	1.958703842
4274	1.958656201
4275	1.958445581
4276	1.958432013
4277	1.958374773
4278	1.958366671
4279	1.958366131
4280	1.958233845
4281	1.958230704
4282	1.958230699
4283	1.958215643
4284	1.958171059
4285	1.958147846
4286	1.95814372
4287	1.958087978
4288	1.958081009
4289	1.958075718
4290	1.958073
4291	1.958068309
4292	1.957982748
4293	1.957962129
4294	1.957956365
4295	1.957952603
4296	1.957936239
4297	1.957925216
4298	1.957919477
4299	1.95791678
4300	1.957871119
4301	1.957866349
4302	1.957770351
4303	1.957768075
4304	1.957758303
4305	1.957757918
4306	1.957655661
4307	1.957585827
4308	1.957549945
4309	1.957527902
4310	1.957516307
4311	1.95745961
4312	1.957457183
4313	1.95739304
4314	1.957391673
4315	1.957387947
4316	1.957296576
4317	1.957252442
4318	1.957239404
4319	1.957236933
4320	1.957187335
4321	1.957154976
4322	1.957102409
4323	1.957094757
4324	1.957091612
4325	1.957029527
4326	1.957025286
4327	1.957021208
4328	1.956974356
4329	1.956963973
4330	1.95694783
4331	1.956945542
4332	1.956876379
4333	1.956791447
4334	1.956738673
4335	1.95666761
4336	1.956582574
4337	1.956519341
4338	1.956397425
4339	1.956382169
4340	1.956380391
4341	1.956342019
4342	1.956278664
4343	1.956216371
4344	1.95618583
4345	1.955917199
4346	1.955914106
4347	1.955908935
4348	1.955908006
4349	1.955780317
4350	1.955780074
4351	1.955779735
4352	1.955755762
4353	1.955737138
4354	1.955733622
4355	1.955725424
4356	1.955722773
4357	1.955718577
4358	1.955551154
4359	1.955417801
4360	1.955254745
4361	1.955205059
4362	1.95510356
4363	1.955098293
4364	1.955095677
4365	1.955048422
4366	1.955046023
4367	1.955021954
4368	1.954928726
4369	1.954890661
4370	1.954793525
4371	1.954725234
4372	1.954660224
4373	1.95465315
4374	1.954647171
4375	1.954645021
4376	1.954640831
4377	1.95463785
4378	1.954636071
4379	1.954632786
4380	1.95456318
4381	1.954560095
4382	1.954486872
4383	1.954346461
4384	1.954276563
4385	1.954222452
4386	1.954218424
4387	1.954104853
4388	1.953901455
4389	1.953876153
4390	1.953792729
4391	1.953674199
4392	1.953671117
4393	1.953598179
4394	1.953537742
4395	1.953537702
4396	1.953357741
4397	1.953284369
4398	1.953249717
4399	1.953182319
4400	1.953106016
4401	1.953101335
4402	1.953095649
4403	1.953041406
4404	1.952956171
4405	1.952874517
4406	1.952811833
4407	1.952809696
4408	1.952704235
4409	1.95245671
4410	1.952379858
4411	1.952369435
4412	1.952309205
4413	1.952162123
4414	1.952044509
4415	1.951974654
4416	1.951955745
4417	1.951916686
4418	1.951901811
4419	1.951815185
4420	1.951711073
4421	1.951587291
4422	1.951581696
4423	1.951513906
4424	1.951504434
4425	1.951480343
4426	1.951321105
4427	1.951221454
4428	1.951143803
4429	1.951097789
4430	1.951090167
4431	1.950914634
4432	1.950851726
4433	1.950694102
4434	1.950633476
4435	1.950608352
4436	1.950569333
4437	1.950480504
4438	1.950479754
4439	1.950341141
4440	1.950312224
4441	1.950198293
4442	1.950160907
4443	1.950111387
4444	1.950006652
4445	1.950005026
4446	1.949938095
4447	1.949934347
4448	1.949813659
4449	1.949749099
4450	1.949705934
4451	1.949696428
4452	1.949691706
4453	1.94956757
4454	1.949516651
4455	1.949512858
4456	1.94950886
4457	1.949442502
4458	1.949442498
4459	1.949333904
4460	1.949308354
4461	1.94925956
4462	1.949210637
4463	1.949104648
4464	1.949090177
4465	1.94908691
4466	1.949021535
4467	1.948903537
4468	1.948872727
4469	1.948753626
4470	1.948726187
4471	1.948634432
4472	1.948620515
4473	1.948603197
4474	1.948601399
4475	1.94859227
4476	1.94858514
4477	1.948531605
4478	1.948455255
4479	1.94843387
4480	1.948409756
4481	1.948386974
4482	1.948304144
4483	1.948297499
4484	1.948248824
4485	1.948048261
4486	1.947930483
4487	1.947877682
4488	1.947771168
4489	1.947726556
4490	1.947621162
4491	1.947613426
4492	1.947574821
4493	1.947566343
4494	1.94740234
4495	1.947284502
4496	1.947278674
4497	1.947249432
4498	1.94723533
4499	1.947233739
4500	1.947200437
4501	1.947152462
4502	1.947094875
4503	1.946993819
4504	1.946862903
4505	1.946838903
4506	1.946799398
4507	1.94678346
4508	1.946735923
4509	1.94666496
4510	1.946614632
4511	1.94661172
4512	1.946608642
4513	1.946603794
4514	1.946572864
4515	1.946566728
4516	1.946562586
4517	1.946557733
4518	1.946436549
4519	1.946431166
4520	1.946420632
4521	1.946384688
4522	1.946329149
4523	1.946166166
4524	1.946163159
4525	1.946154867
4526	1.946151471
4527	1.9460533
4528	1.946032392
4529	1.945984704
4530	1.945981884
4531	1.945965007
4532	1.945952275
4533	1.945904614
4534	1.945851962
4535	1.94582916
4536	1.945821357
4537	1.94581591
4538	1.945766892
4539	1.945651815
4540	1.945562078
4541	1.945556026
4542	1.945553746
4543	1.945511662
4544	1.945488815
4545	1.945359873
4546	1.945324945
4547	1.94528266
4548	1.945279707
4549	1.945274706
4550	1.945174259
4551	1.945167897
4552	1.945165826
4553	1.944989541
4554	1.944935475
4555	1.944933917
4556	1.944895404
4557	1.944736622
4558	1.944701411
4559	1.944655897
4560	1.9446482
4561	1.944612973
4562	1.944598889
4563	1.944597049
4564	1.944548337
4565	1.944545251
4566	1.944536534
4567	1.944449995
4568	1.944369733
4569	1.944364137
4570	1.944347583
4571	1.944287532
4572	1.944182462
4573	1.944181724
4574	1.94412666
4575	1.944035091
4576	1.944032534
4577	1.944022688
4578	1.944015419
4579	1.944008131
4580	1.943810776
4581	1.943787029
4582	1.943715901
4583	1.94357518
4584	1.943550639
4585	1.943408752
4586	1.943361981
4587	1.943359086
4588	1.943153251
4589	1.943002833
4590	1.942998004
4591	1.942880555
4592	1.942820756
4593	1.942818289
4594	1.942794166
4595	1.942747907
4596	1.942627651
4597	1.942617745
4598	1.942616809
4599	1.942592895
4600	1.942590249
4601	1.942490075
4602	1.942473741
4603	1.942465153
4604	1.942418015
4605	1.942412582
4606	1.942404552
4607	1.942390286
4608	1.942370827
4609	1.94226697
4610	1.942260171
4611	1.942216289
4612	1.942204565
4613	1.942198043
4614	1.942174468
4615	1.942169064
4616	1.942094217
4617	1.942009265
4618	1.941993879
4619	1.941927508
4620	1.941812115
4621	1.941782717
4622	1.941777197
4623	1.941693969
4624	1.941668102
4625	1.941524855
4626	1.941405479
4627	1.941374229
4628	1.941280597
4629	1.941273431
4630	1.94120321
4631	1.94120193
4632	1.941168776
4633	1.94115459
4634	1.941131266
4635	1.940949309
4636	1.940885386
4637	1.940883822
4638	1.940878395
4639	1.940869166
4640	1.940868942
4641	1.940854448
4642	1.94081743
4643	1.940739297
4644	1.94069755
4645	1.94060392
4646	1.940603913
4647	1.940421842
4648	1.940397055
4649	1.940391732
4650	1.940333896
4651	1.940324578
4652	1.940229384
4653	1.9401825
4654	1.940177048
4655	1.940173013
4656	1.940172732
4657	1.940086852
4658	1.940046241
4659	1.940038725
4660	1.940030155
4661	1.939931856
4662	1.939931368
4663	1.939910187
4664	1.939907202
4665	1.939844034
4666	1.939809234
4667	1.939687407
4668	1.939686817
4669	1.939663017
4670	1.9395843
4671	1.939539548
4672	1.939359349
4673	1.939314776
4674	1.939239353
4675	1.9391639
4676	1.939118633
4677	1.939024608
4678	1.938947468
4679	1.938818152
4680	1.938712886
4681	1.938676538
4682	1.938586186
4683	1.938516856
4684	1.938513228
4685	1.938512863
4686	1.938475894
4687	1.938433831
4688	1.938387784
4689	1.938287923
4690	1.93828224
4691	1.938280569
4692	1.93827296
4693	1.938179515
4694	1.938175056
4695	1.938136722
4696	1.937957215
4697	1.937916171
4698	1.937915733
4699	1.937897824
4700	1.937884178
4701	1.937874328
4702	1.937765757
4703	1.937762756
4704	1.93775983
4705	1.937727511
4706	1.937685753
4707	1.937663363
4708	1.937635125
4709	1.937467788
4710	1.937463792
4711	1.937461448
4712	1.937439635
4713	1.937375844
4714	1.937276901
4715	1.937249701
4716	1.937181512
4717	1.937116388
4718	1.937111768
4719	1.937111002
4720	1.93709061
4721	1.936931169
4722	1.936777322
4723	1.936714003
4724	1.93666488
4725	1.9366547
4726	1.936538761
4727	1.936477434
4728	1.936407609
4729	1.936401148
4730	1.936323611
4731	1.936265992
4732	1.936197094
4733	1.936190442
4734	1.936160075
4735	1.936117626
4736	1.936103885
4737	1.936058265
4738	1.936009511
4739	1.936002635
4740	1.935925945
4741	1.935876323
4742	1.935732721
4743	1.935732711
4744	1.93573233
4745	1.935724779
4746	1.935724354
4747	1.935676452
4748	1.93556811
4749	1.935527823
4750	1.935480683
4751	1.935418367
4752	1.935380594
4753	1.935340734
4754	1.935207444
4755	1.935015253
4756	1.935015045
4757	1.934975128
4758	1.934862288
4759	1.934851802
4760	1.934848149
4761	1.934814524
4762	1.934808654
4763	1.934806963
4764	1.934781648
4765	1.934691731
4766	1.934659186
4767	1.934582576
4768	1.934523213
4769	1.934487582
4770	1.934479656
4771	1.934478198
4772	1.9344095
4773	1.934403925
